"baseMean","log2FoldChange","lfcSE","pvalue","padj","Significant","ensembl_gene_id","diffexpressed","stat","external_gene_name","description","gene_biotype","start_position","end_position","chromosome_name"
1278.63995818393,1.21904399747865,0.343621824297235,1.92078796061522e-05,0.00113217353996717,TRUE,"ENSMUSG00000023328","Upregulated",3.54763263355522,"Ache","acetylcholinesterase [Source:MGI Symbol;Acc:MGI:87876]","protein_coding",137285781,137292728,"5"
57.6234885933252,1.95123054392746,0.678566217797864,0.000164478358357758,0.00602222996330605,TRUE,"ENSMUSG00000024112","Upregulated",2.87551972489841,"Cacna1h","calcium channel, voltage-dependent, T type, alpha 1H subunit [Source:MGI Symbol;Acc:MGI:1928842]","protein_coding",25593259,25652759,"17"
392.084553457587,1.03166341837911,0.401909511180999,0.000466051902329839,0.0129341614754131,TRUE,"ENSMUSG00000024354","Upregulated",2.56690471282353,"Slc23a1","solute carrier family 23 (nucleobase transporters), member 1 [Source:MGI Symbol;Acc:MGI:1341903]","protein_coding",35747657,35760297,"18"
86.8483493371372,1.54176810173473,0.706848647078153,0.000883127186875265,0.0201500618108006,TRUE,"ENSMUSG00000024411","Upregulated",2.18118561605489,"Aqp4","aquaporin 4 [Source:MGI Symbol;Acc:MGI:107387]","protein_coding",15522553,15544039,"18"
318.381333259526,1.22163888091091,0.512969310271423,0.000645481603397172,0.0162267192737696,TRUE,"ENSMUSG00000024500","Upregulated",2.38150481217778,"Ppp2r2b","protein phosphatase 2, regulatory subunit B, beta [Source:MGI Symbol;Acc:MGI:1920180]","protein_coding",42770497,43216192,"18"
112.141335038835,2.12136714876583,1.09028370586708,0.0011453365049374,0.0245828708321804,TRUE,"ENSMUSG00000024552","Upregulated",1.94570196486496,"Slc14a2","solute carrier family 14 (urea transporter), member 2 [Source:MGI Symbol;Acc:MGI:1351653]","protein_coding",78189363,78640157,"18"
377.571641664793,1.25268950258958,0.365106942816361,2.87311358175789e-05,0.00156872001563981,TRUE,"ENSMUSG00000024617","Upregulated",3.43102076593392,"Camk2a","calcium/calmodulin-dependent protein kinase II alpha [Source:MGI Symbol;Acc:MGI:88256]","protein_coding",61058690,61121224,"18"
2429.02858118134,1.40838877755156,0.396041626339509,1.72336521271872e-05,0.00103541645077668,TRUE,"ENSMUSG00000024665","Upregulated",3.55616350374294,"Fads2","fatty acid desaturase 2 [Source:MGI Symbol;Acc:MGI:1930079]","protein_coding",10040129,10079110,"19"
266.750921172054,1.74595637139665,0.407583634511422,8.1771753874867e-07,7.77771810621774e-05,TRUE,"ENSMUSG00000024827","Upregulated",4.28367633918756,"Gldc","glycine decarboxylase [Source:MGI Symbol;Acc:MGI:1341155]","protein_coding",30075847,30152829,"19"
611.61588262315,-2.00794418488074,0.278869184280673,3.01622380418385e-14,1.73835031914463e-11,TRUE,"ENSMUSG00000024901","Downregulated",-7.20030859652032,"Peli3","pellino 3 [Source:MGI Symbol;Acc:MGI:1924963]","protein_coding",4979745,4993155,"19"
120.182520986036,1.35413395369311,0.919877633394699,0.00303751781565981,0.0475518453405106,TRUE,"ENSMUSG00000024935","Upregulated",1.47208052955461,"Slc1a1","solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 [Source:MGI Symbol;Acc:MGI:105083]","protein_coding",28812449,28891360,"19"
41.8219555919693,2.43235251216316,0.8614126489547,0.000156460609912355,0.00581070059867818,TRUE,"ENSMUSG00000025129","Upregulated",2.82367865751072,"Ppp1r27","protein phosphatase 1, regulatory subunit 27 [Source:MGI Symbol;Acc:MGI:1915951]","protein_coding",120440805,120441958,"11"
162.933585954884,1.24592442361249,0.480019762812876,0.000371392444456157,0.0110925870022692,TRUE,"ENSMUSG00000025141","Upregulated",2.59556901639108,"Myadml2","myeloid-associated differentiation marker-like 2 [Source:MGI Symbol;Acc:MGI:1915765]","protein_coding",120536857,120538984,"11"
828.956966788129,1.13236595569562,0.264644948137303,1.05985838730355e-06,9.75884992001811e-05,TRUE,"ENSMUSG00000025161","Upregulated",4.27881190880745,"Slc16a3","solute carrier family 16 (monocarboxylic acid transporters), member 3 [Source:MGI Symbol;Acc:MGI:1933438]","protein_coding",120839306,120851694,"11"
185.260806620047,1.25546498232252,0.422890342340172,0.000130221921411627,0.00507865493505345,TRUE,"ENSMUSG00000025189","Upregulated",2.96877194067636,"Cnnm1","cyclin M1 [Source:MGI Symbol;Acc:MGI:1891366]","protein_coding",43428875,43485649,"19"
579.10222841155,1.14436845962332,0.381524892347599,0.000126170323352375,0.00498308731392464,TRUE,"ENSMUSG00000025488","Upregulated",2.99945949157285,"Cox8b","cytochrome c oxidase subunit 8B [Source:MGI Symbol;Acc:MGI:105958]","protein_coding",140478858,140480359,"7"
13304.340787015,-1.24619047297035,0.285833406691777,6.85366943835626e-07,6.7075440333498e-05,TRUE,"ENSMUSG00000025823","Downregulated",-4.35984893226339,"Pdia4","protein disulfide isomerase associated 4 [Source:MGI Symbol;Acc:MGI:104864]","protein_coding",47773075,47790364,"6"
54.3036806055767,-2.01536852518765,0.558149747974411,1.33947418826521e-05,0.000837090676449594,TRUE,"ENSMUSG00000025912","Downregulated",-3.61080253552322,"Mybl1","myeloblastosis oncogene-like 1 [Source:MGI Symbol;Acc:MGI:99925]","protein_coding",9737640,9770434,"1"
217.789232024745,2.50064715104008,0.631480624913175,2.80381379098463e-06,0.000232479174353264,TRUE,"ENSMUSG00000025927","Upregulated",3.95997446696627,"Tfap2b","transcription factor AP-2 beta [Source:MGI Symbol;Acc:MGI:104672]","protein_coding",19279138,19308800,"1"
96.223989481087,3.22131804935742,1.07226647062461,7.98759429208467e-05,0.00355400173715472,TRUE,"ENSMUSG00000025952","Upregulated",3.00421409939355,"Crygc","crystallin, gamma C [Source:MGI Symbol;Acc:MGI:88523]","protein_coding",65110684,65112848,"1"
303.160494361333,1.02572799047362,0.341261668747577,0.000134765445201676,0.00520368509375502,TRUE,"ENSMUSG00000025964","Upregulated",3.00569353199853,"Adam23","a disintegrin and metallopeptidase domain 23 [Source:MGI Symbol;Acc:MGI:1345162]","protein_coding",63485050,63635435,"1"
1506.7002306345,1.38517582991506,0.443119757367292,7.45630347424598e-05,0.00335339706250699,TRUE,"ENSMUSG00000026110","Upregulated",3.12596269266982,"Mgat4a","mannoside acetylglucosaminyltransferase 4, isoenzyme A [Source:MGI Symbol;Acc:MGI:2662992]","protein_coding",37478421,37580097,"1"
172.184127493736,1.48099491442515,0.330999759428763,3.94589572156297e-07,4.23462643608561e-05,TRUE,"ENSMUSG00000026308","Upregulated",4.47430812935044,"Klhl30","kelch-like 30 [Source:MGI Symbol;Acc:MGI:1918038]","protein_coding",91278738,91290138,"1"
1528.44503550015,1.7346292357155,0.194277670129915,2.26330387037811e-20,2.51566225192527e-17,TRUE,"ENSMUSG00000026407","Upregulated",8.92860839104943,"Cacna1s","calcium channel, voltage-dependent, L type, alpha 1S subunit [Source:MGI Symbol;Acc:MGI:88294]","protein_coding",135980488,136047560,"1"
2216.75606789316,1.49993538398088,0.340148671300108,5.10053236774305e-07,5.25625060757944e-05,TRUE,"ENSMUSG00000026483","Upregulated",4.40964645914348,"Niban1","niban apoptosis regulator 1 [Source:MGI Symbol;Acc:MGI:2137237]","protein_coding",151446937,151597690,"1"
43.953539742449,1.72569820081983,0.669449899720133,0.000343397411099014,0.0104163881366701,TRUE,"ENSMUSG00000026644","Upregulated",2.57778543478947,"Acbd7","acyl-Coenzyme A binding domain containing 7 [Source:MGI Symbol;Acc:MGI:1925495]","protein_coding",3337205,3342030,"2"
504.986100152567,1.51510294713239,0.472916119812251,5.55995772667421e-05,0.00263775921295053,TRUE,"ENSMUSG00000026764","Upregulated",3.20374561927364,"Kif5c","kinesin family member 5C [Source:MGI Symbol;Acc:MGI:1098269]","protein_coding",49509310,49664790,"2"
60.6086053455411,-3.22374052549534,0.517305037134969,2.23021094543282e-11,6.6739062542077e-09,TRUE,"ENSMUSG00000026831","Downregulated",-6.23179805738918,"Pierce1","piercer of microtubule wall 1 [Source:MGI Symbol;Acc:MGI:1916577]","protein_coding",28352013,28356344,"2"
56481.2805358021,-1.14451170374674,0.188118329323955,7.03418668289626e-11,1.82431631620914e-08,TRUE,"ENSMUSG00000026864","Downregulated",-6.08399887379286,"Hspa5","heat shock protein 5 [Source:MGI Symbol;Acc:MGI:95835]","protein_coding",34661982,34667559,"2"
3450.34878989535,-1.03832216147173,0.30159658176996,3.03223409121754e-05,0.00163268493748914,TRUE,"ENSMUSG00000026923","Downregulated",-3.44275175593237,"Notch1","notch 1 [Source:MGI Symbol;Acc:MGI:97363]","protein_coding",26347915,26406675,"2"
5635.62318585679,1.07036822487247,0.283771227689538,8.45209817648091e-06,0.000587156695197408,TRUE,"ENSMUSG00000026950","Upregulated",3.77194063537517,"Neb","nebulin [Source:MGI Symbol;Acc:MGI:97292]","protein_coding",52026659,52268486,"2"
3719.22569495501,1.04751240997655,0.207926512318135,3.08197866785788e-08,4.17031913482926e-06,TRUE,"ENSMUSG00000027022","Upregulated",5.03789727581165,"Xirp2","xin actin-binding repeat containing 2 [Source:MGI Symbol;Acc:MGI:2685198]","protein_coding",67004178,67356959,"2"
53.6180156915712,1.68687832377326,0.883239686674678,0.00141268739868314,0.0282555637672344,TRUE,"ENSMUSG00000027360","Upregulated",1.90987604975521,"Hdc","histidine decarboxylase [Source:MGI Symbol;Acc:MGI:96062]","protein_coding",126435587,126461219,"2"
324.286140674501,2.16817580152245,0.341362788144784,1.01913659758499e-11,3.37420948830212e-09,TRUE,"ENSMUSG00000027470","Upregulated",6.35152944849644,"Mylk2","myosin, light polypeptide kinase 2, skeletal muscle [Source:MGI Symbol;Acc:MGI:2139434]","protein_coding",152753272,152764988,"2"
3739.00449383979,-1.02048277821337,0.402688339541297,0.000499026186021136,0.0134815043067272,TRUE,"ENSMUSG00000027562","Downregulated",-2.53417513746686,"Car2","carbonic anhydrase 2 [Source:MGI Symbol;Acc:MGI:88269]","protein_coding",14951333,14965830,"3"
1553.82462793689,-1.02893804342419,0.296294696184363,2.81176226178097e-05,0.0015406279068864,TRUE,"ENSMUSG00000027610","Downregulated",-3.47268465036564,"Gss","glutathione synthetase [Source:MGI Symbol;Acc:MGI:95852]","protein_coding",155405101,155434730,"2"
1724.34595628937,-1.4773968950644,0.179783840871218,1.17443415540001e-17,1.0152983273433e-14,TRUE,"ENSMUSG00000027663","Downregulated",-8.21762894765769,"Zmat3","zinc finger matrin type 3 [Source:MGI Symbol;Acc:MGI:1195270]","protein_coding",32388941,32420163,"3"
238.999040027107,1.08079642766885,0.355617559961715,0.000116241439803268,0.00468587051116174,TRUE,"ENSMUSG00000027778","Upregulated",3.03920995292023,"Ift80","intraflagellar transport 80 [Source:MGI Symbol;Acc:MGI:1915509]","protein_coding",68799832,68911892,"3"
291.336889415145,1.18940900399395,0.417006674512249,0.000191173366568835,0.00676101990267647,TRUE,"ENSMUSG00000027792","Upregulated",2.85225411652018,"Bche","butyrylcholinesterase [Source:MGI Symbol;Acc:MGI:894278]","protein_coding",73543141,73615748,"3"
76.2617005440969,1.94931908018122,0.591025502218804,3.54304779882549e-05,0.00182560817210342,TRUE,"ENSMUSG00000027843","Upregulated",3.29819791677883,"Ptpn22","protein tyrosine phosphatase, non-receptor type 22 (lymphoid) [Source:MGI Symbol;Acc:MGI:107170]","protein_coding",103767111,103819563,"3"
732.148328561451,1.20142587345735,0.279763609476157,9.55938783348639e-07,8.90740323813663e-05,TRUE,"ENSMUSG00000027887","Upregulated",4.29443227340025,"Sypl2","synaptophysin like 2 [Source:MGI Symbol;Acc:MGI:1328311]","protein_coding",108118788,108133964,"3"
198.829632176922,1.02882967363741,0.414753800760704,0.000581114533487467,0.0149803557630114,TRUE,"ENSMUSG00000028033","Upregulated",2.48057925388611,"Kcnq5","potassium voltage-gated channel, subfamily Q, member 5 [Source:MGI Symbol;Acc:MGI:1924937]","protein_coding",21468627,22032166,"1"
2470.91692164978,-2.0136859410961,0.255851635840109,1.95545069880938e-16,1.49735266049309e-13,TRUE,"ENSMUSG00000028211","Downregulated",-7.87052204878035,"Trp53inp1","transformation related protein 53 inducible nuclear protein 1 [Source:MGI Symbol;Acc:MGI:1926609]","protein_coding",11156431,11174379,"4"
35.78136968045,1.70997775181671,0.817624166782555,0.00103926701527041,0.0228741641083774,TRUE,"ENSMUSG00000028217","Upregulated",2.09139825030572,"Cdh17","cadherin 17 [Source:MGI Symbol;Acc:MGI:1095414]","protein_coding",11758147,11817895,"4"
856.04187562738,1.66417734893093,0.596115173858108,0.000186180322741058,0.00665567490980515,TRUE,"ENSMUSG00000028341","Upregulated",2.79170439188828,"Nr4a3","nuclear receptor subfamily 4, group A, member 3 [Source:MGI Symbol;Acc:MGI:1352457]","protein_coding",48045153,48086447,"4"
1382.33416318229,-1.04039377895511,0.302594184588124,3.0592700198783e-05,0.00164014975224178,TRUE,"ENSMUSG00000028532","Downregulated",-3.43824776530732,"Cachd1","cache domain containing 1 [Source:MGI Symbol;Acc:MGI:2444177]","protein_coding",100633872,100886417,"4"
248.619057039235,1.82674101339533,0.443052092369911,1.66058296663608e-06,0.000144359394099576,TRUE,"ENSMUSG00000028571","Upregulated",4.12308404554414,"Cyp2j13","cytochrome P450, family 2, subfamily j, polypeptide 13 [Source:MGI Symbol;Acc:MGI:2385197]","protein_coding",95915771,95965783,"4"
350.237520510482,1.21750097962058,0.270253366573645,3.69639177063906e-07,4.02234631768632e-05,TRUE,"ENSMUSG00000028834","Upregulated",4.50503538607652,"Trim63","tripartite motif-containing 63 [Source:MGI Symbol;Acc:MGI:2447992]","protein_coding",134042431,134056940,"4"
1975.03507932733,-2.53175072896111,0.174114591278573,3.50608665125157e-49,1.81860714600419e-45,TRUE,"ENSMUSG00000028893","Downregulated",-14.5407154585364,"Sesn2","sestrin 2 [Source:MGI Symbol;Acc:MGI:2651874]","protein_coding",132219343,132237812,"4"
1783.00001815468,2.5464639688692,0.363335017812488,1.21408393415932e-13,5.10604327012248e-11,TRUE,"ENSMUSG00000028972","Upregulated",7.00858393501558,"Car6","carbonic anhydrase 6 [Source:MGI Symbol;Acc:MGI:1333786]","protein_coding",150271472,150285789,"4"
312.17150264187,1.43806455228086,0.334039546161689,8.19706811528635e-07,7.77771810621774e-05,TRUE,"ENSMUSG00000029153","Upregulated",4.30507276400376,"Ociad2","OCIA domain containing 2 [Source:MGI Symbol;Acc:MGI:1916377]","protein_coding",73479542,73498371,"5"
20.8422385572482,1.56357243575685,0.96760315182854,0.00265721950382037,0.0435654708310371,TRUE,"ENSMUSG00000029206","Upregulated",1.61592325614284,"Nsun7","NOL1/NOP2/Sun domain family, member 7 [Source:MGI Symbol;Acc:MGI:1918168]","protein_coding",66417240,66455369,"5"
9302.59002867994,1.68670657885205,0.42127065099964,2.80869383576979e-06,0.000232479174353264,TRUE,"ENSMUSG00000029281","Upregulated",4.00385494420189,"Smr2","submaxillary gland androgen regulated protein 2 [Source:MGI Symbol;Acc:MGI:102762]","protein_coding",88234415,88256912,"5"
395.409743238076,2.39224196616626,0.43192918918277,1.37702912617749e-09,2.58168075089735e-07,TRUE,"ENSMUSG00000029335","Upregulated",5.5385049820145,"Bmp3","bone morphogenetic protein 3 [Source:MGI Symbol;Acc:MGI:88179]","protein_coding",99002274,99032255,"5"
411.725310651506,1.31346228608874,0.475057622134789,0.000230675990640118,0.00775280581069305,TRUE,"ENSMUSG00000029602","Upregulated",2.76484835710324,"Rasal1","RAS protein activator like 1 (GAP1 like) [Source:MGI Symbol;Acc:MGI:1330842]","protein_coding",120786877,120817662,"5"
3535.71561468475,-1.24938952023936,0.165787521085242,2.90153467089931e-15,1.9630774353854e-12,TRUE,"ENSMUSG00000029763","Downregulated",-7.53608903770851,"Exoc4","exocyst complex component 4 [Source:MGI Symbol;Acc:MGI:1096376]","protein_coding",33226020,33950914,"6"
1778.25771127622,1.95855550299831,0.819020360892837,0.000483944919156374,0.0131885584710899,TRUE,"ENSMUSG00000029802","Upregulated",2.39133921025264,"Abcg2","ATP binding cassette subfamily G member 2 (Junior blood group) [Source:MGI Symbol;Acc:MGI:1347061]","protein_coding",58561508,58672661,"6"
175.818994600603,1.39920342025002,0.415870227140348,3.34450796399717e-05,0.00174643920898523,TRUE,"ENSMUSG00000029862","Upregulated",3.364519335446,"Clcn1","chloride channel, voltage-sensitive 1 [Source:MGI Symbol;Acc:MGI:88417]","protein_coding",42263619,42292690,"6"
223.815564263679,1.07505415271742,0.435383802722464,0.000582424987894217,0.0149803557630114,TRUE,"ENSMUSG00000030098","Upregulated",2.46921025999378,"Grip2","glutamate receptor interacting protein 2 [Source:MGI Symbol;Acc:MGI:2681173]","protein_coding",91738490,91804231,"6"
194.987206054836,1.27773371965523,0.433805279159096,0.00013822286120167,0.00529774862847091,TRUE,"ENSMUSG00000030222","Upregulated",2.94540841488153,"Rerg","RAS-like, estrogen-regulated, growth-inhibitor [Source:MGI Symbol;Acc:MGI:2665139]","protein_coding",137031823,137147495,"6"
31081.7518160898,1.33322236532856,0.235236315024676,7.88706437146287e-10,1.58233406313077e-07,TRUE,"ENSMUSG00000030399","Upregulated",5.66758735864703,"Ckm","creatine kinase, muscle [Source:MGI Symbol;Acc:MGI:88413]","protein_coding",19138701,19156766,"7"
1432.93149762218,1.07728571873659,0.280493195558499,6.88535274259084e-06,0.000500668102932038,TRUE,"ENSMUSG00000030433","Upregulated",3.84068396593925,"Sbk2","SH3-binding domain kinase family, member 2 [Source:MGI Symbol;Acc:MGI:2685925]","protein_coding",4943511,4967405,"7"
1935.658121466,-2.17141007950662,0.163967987868944,2.60658728861768e-41,1.01402761995449e-37,TRUE,"ENSMUSG00000030609","Downregulated",-13.2428903210192,"Aen","apoptosis enhancing nuclease [Source:MGI Symbol;Acc:MGI:1915298]","protein_coding",78545602,78560957,"7"
152.687090179675,-3.85478880804612,0.46197407993641,3.14162982704693e-18,2.87570010227513e-15,TRUE,"ENSMUSG00000030641","Downregulated",-8.34416686013363,"Ddias","DNA damage-induced apoptosis suppressor [Source:MGI Symbol;Acc:MGI:1921291]","protein_coding",92506733,92523455,"7"
9639.34106141558,1.49207449878929,0.257140133786452,3.53922209687381e-10,7.98171522455845e-08,TRUE,"ENSMUSG00000030672","Upregulated",5.80257339380717,"Mylpf","myosin light chain, phosphorylatable, fast skeletal muscle [Source:MGI Symbol;Acc:MGI:97273]","protein_coding",126808062,126813470,"7"
35283.4795191945,1.32359984740884,0.186097638626427,6.80485518056339e-14,3.11442210190432e-11,TRUE,"ENSMUSG00000030730","Upregulated",7.11239463960013,"Atp2a1","ATPase, Ca++ transporting, cardiac muscle, fast twitch 1 [Source:MGI Symbol;Acc:MGI:105058]","protein_coding",126045030,126062280,"7"
932.156369005553,-1.05517824415716,0.247565710470595,1.15585872981467e-06,0.000103967154304313,TRUE,"ENSMUSG00000030978","Downregulated",-4.26221483642214,"Rrm1","ribonucleotide reductase M1 [Source:MGI Symbol;Acc:MGI:98180]","protein_coding",102090902,102118978,"7"
25.2389174536877,2.39580676531474,0.785245172784769,9.58837434523085e-05,0.00412167660735186,TRUE,"ENSMUSG00000030994","Upregulated",3.05103023660537,"D7Ertd443e","DNA segment, Chr 7, ERATO Doi 443, expressed [Source:MGI Symbol;Acc:MGI:1196431]","protein_coding",133867508,134102889,"7"
10323.5180812146,1.3340258105474,0.194244895694889,4.1061563624518e-13,1.59739747890281e-10,TRUE,"ENSMUSG00000031097","Upregulated",6.86775220411878,"Tnni2","troponin I, skeletal, fast 2 [Source:MGI Symbol;Acc:MGI:105070]","protein_coding",141995545,141998147,"7"
187.642944667049,1.01746623497572,0.278121064065453,1.46786849379588e-05,0.000900938929289088,TRUE,"ENSMUSG00000031382","Upregulated",3.65835733584086,"Asb11","ankyrin repeat and SOCS box-containing 11 [Source:MGI Symbol;Acc:MGI:1916104]","protein_coding",163219990,163242166,"X"
475.678273136407,-1.7760045175822,0.610102115311938,0.000124806719046981,0.00494284455106232,TRUE,"ENSMUSG00000031410","Downregulated",-2.91099550879961,"Nxf7","nuclear RNA export factor 7 [Source:MGI Symbol;Acc:MGI:2159343]","protein_coding",134480304,134499526,"X"
2650.23395449063,1.42971364128252,0.232430875134761,4.3111359895601e-11,1.19795691309901e-08,TRUE,"ENSMUSG00000031461","Upregulated",6.15113478557264,"Myom2","myomesin 2 [Source:MGI Symbol;Acc:MGI:1328358]","protein_coding",15107653,15183541,"8"
387.637604509968,1.65441791873853,0.612196036845716,0.000238976189377593,0.00796344360691202,TRUE,"ENSMUSG00000031530","Upregulated",2.70243160550789,"Dusp4","dual specificity phosphatase 4 [Source:MGI Symbol;Acc:MGI:2442191]","protein_coding",35274451,35287048,"8"
18412.6825421473,-1.16685887873667,0.412853358335713,0.000201158351832587,0.00701844195710063,TRUE,"ENSMUSG00000031762","Downregulated",-2.82632769039469,"Mt2","metallothionein 2 [Source:MGI Symbol;Acc:MGI:97172]","protein_coding",94899292,94900196,"8"
28782.5611495743,-1.31514703080838,0.439239018984293,0.000108658359876278,0.00452094314982557,TRUE,"ENSMUSG00000031765","Downregulated",-2.99414891201962,"Mt1","metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]","protein_coding",94905710,94906955,"8"
1244.73203784379,1.16811850965805,0.330339607627816,2.07091894645726e-05,0.00119797656973314,TRUE,"ENSMUSG00000031827","Upregulated",3.53611399506819,"Cotl1","coactosin like F-actin binding protein 1 [Source:MGI Symbol;Acc:MGI:1919292]","protein_coding",120535961,120567283,"8"
64.3262481842336,-1.64155262562548,0.590157941536707,0.000196855039046327,0.00691481097652347,TRUE,"ENSMUSG00000031831","Downregulated",-2.78154797231239,"Dnaaf1","dynein, axonemal assembly factor 1 [Source:MGI Symbol;Acc:MGI:1915520]","protein_coding",120301974,120325193,"8"
106.843703446402,1.00124405536712,0.557675341023898,0.00245819086122426,0.0411310838618395,TRUE,"ENSMUSG00000031881","Upregulated",1.79538878934259,"Cdh16","cadherin 16 [Source:MGI Symbol;Acc:MGI:106671]","protein_coding",105328543,105351028,"8"
142.711943462999,-1.15342546554528,0.378325410493304,0.000106740912749732,0.00447600999310656,TRUE,"ENSMUSG00000031886","Downregulated",-3.04876551654648,"Ces2e","carboxylesterase 2E [Source:MGI Symbol;Acc:MGI:2443170]","protein_coding",105652892,105661304,"8"
53415.6207905426,1.22884286758249,0.238744811166869,1.52980276081376e-08,2.18396887715806e-06,TRUE,"ENSMUSG00000031972","Upregulated",5.14709769639181,"Acta1","actin alpha 1, skeletal muscle [Source:MGI Symbol;Acc:MGI:87902]","protein_coding",124618508,124621490,"8"
14206.3084210289,-1.04325468968958,0.338660327802077,0.000116536976275277,0.00468587051116174,TRUE,"ENSMUSG00000032046","Downregulated",-3.08053410465983,"Abhd12","abhydrolase domain containing 12 [Source:MGI Symbol;Acc:MGI:1923442]","protein_coding",150674413,150746661,"2"
173.749387725469,1.9492788263325,0.430422207417335,2.68694409485954e-07,3.00802424892873e-05,TRUE,"ENSMUSG00000032204","Upregulated",4.52875988446034,"Aqp9","aquaporin 9 [Source:MGI Symbol;Acc:MGI:1891066]","protein_coding",71017941,71075964,"9"
100.570740729081,1.01491917893974,0.500158975479018,0.00161788690481869,0.0308528653503475,TRUE,"ENSMUSG00000032254","Upregulated",2.02919317396578,"Kif23","kinesin family member 23 [Source:MGI Symbol;Acc:MGI:1919069]","protein_coding",61823187,61854056,"9"
130.172550659963,1.68784806159949,0.421971993822907,2.835507408089e-06,0.000233456776599327,TRUE,"ENSMUSG00000032419","Upregulated",3.99990541151374,"Tbx18","T-box18 [Source:MGI Symbol;Acc:MGI:1923615]","protein_coding",87584853,87613313,"9"
211.056315874642,1.19664880835527,0.401153354839443,0.00013127485389388,0.00509418454225105,TRUE,"ENSMUSG00000032495","Upregulated",2.98302081714914,"Lrrc2","leucine rich repeat containing 2 [Source:MGI Symbol;Acc:MGI:1921499]","protein_coding",110780613,110813134,"9"
366.593244469974,1.07032374518238,0.505320549971266,0.0012570586766679,0.026179035538332,TRUE,"ENSMUSG00000032496","Upregulated",2.11810848627319,"Ltf","lactotransferrin [Source:MGI Symbol;Acc:MGI:96837]","protein_coding",110848339,110871835,"9"
288.570718552166,1.15485529938729,0.348377722680587,4.55002885019413e-05,0.00223486025984801,TRUE,"ENSMUSG00000032523","Upregulated",3.31495162922954,"Hhatl","hedgehog acyltransferase-like [Source:MGI Symbol;Acc:MGI:1922020]","protein_coding",121613082,121621573,"9"
4838.97878966274,1.58779116248524,0.893477476413526,0.00190218463488637,0.0343048975154011,TRUE,"ENSMUSG00000032548","Upregulated",1.77709142580598,"Slco2a1","solute carrier organic anion transporter family, member 2a1 [Source:MGI Symbol;Acc:MGI:1346021]","protein_coding",102865911,102973201,"9"
924.676044668205,1.14374070801639,0.234570079835211,6.38304190987217e-08,8.01020283544523e-06,TRUE,"ENSMUSG00000032643","Upregulated",4.87590194290715,"Fhl3","four and a half LIM domains 3 [Source:MGI Symbol;Acc:MGI:1341092]","protein_coding",124594494,124602404,"4"
14337.2131557905,1.31749806844958,0.207415051757146,1.78793546003358e-11,5.67797218236379e-09,TRUE,"ENSMUSG00000032648","Upregulated",6.35198871676965,"Pygm","muscle glycogen phosphorylase [Source:MGI Symbol;Acc:MGI:97830]","protein_coding",6434429,6448489,"19"
1732.21261804449,-1.14437341335571,0.480607934995752,0.000659417291215216,0.01641790794976,TRUE,"ENSMUSG00000032883","Downregulated",-2.38109554592732,"Acsl3","acyl-CoA synthetase long-chain family member 3 [Source:MGI Symbol;Acc:MGI:1921455]","protein_coding",78635542,78685460,"1"
17.7320646103396,5.26514963578425,1.56272582697954,0.000168179521678703,0.00611458303000537,TRUE,"ENSMUSG00000032889","Upregulated",3.36920881762147,"Gm6685","predicted pseudogene 6685 [Source:MGI Symbol;Acc:MGI:3704119]","processed_pseudogene",28289128,28289814,"11"
328.948847686855,1.02677331798068,0.242978800584371,1.43606404955939e-06,0.000126251936018043,TRUE,"ENSMUSG00000033044","Upregulated",4.22577325886563,"Dhrs7c","dehydrogenase/reductase 7C [Source:MGI Symbol;Acc:MGI:1915710]","protein_coding",67689013,67706828,"11"
238.986218773209,-1.58991049513715,0.86556292513447,0.001577909421102,0.0304751035398735,TRUE,"ENSMUSG00000033510","Downregulated",-1.83685142809247,"Otud7a","OTU domain containing 7A [Source:MGI Symbol;Acc:MGI:2158505]","protein_coding",63094499,63408776,"7"
1659.39122806606,1.0789062846122,0.378637005868221,0.000207686141844141,0.0071500089673378,TRUE,"ENSMUSG00000033917","Upregulated",2.84944753917607,"Gde1","glycerophosphodiester phosphodiesterase 1 [Source:MGI Symbol;Acc:MGI:1891827]","protein_coding",118287768,118305001,"7"
283.583578968762,1.32657652259215,0.279871436672438,1.0996885959491e-07,1.35811541599714e-05,TRUE,"ENSMUSG00000034218","Upregulated",4.73994966533428,"Atm","ataxia telangiectasia mutated [Source:MGI Symbol;Acc:MGI:107202]","protein_coding",53350449,53448040,"9"
96.8618031468955,-2.63076895801731,0.439968777172186,1.14997665802095e-10,2.88625593152646e-08,TRUE,"ENSMUSG00000034394","Downregulated",-5.97944466633761,"Lif","leukemia inhibitory factor [Source:MGI Symbol;Acc:MGI:96787]","protein_coding",4207557,4222514,"11"
550.829933978834,-4.47084000796966,0.291605852762418,5.83507679895112e-54,4.53998150342392e-50,TRUE,"ENSMUSG00000034457","Downregulated",-15.3317910652919,"Eda2r","ectodysplasin A2 receptor [Source:MGI Symbol;Acc:MGI:2442860]","protein_coding",96377446,96420822,"X"
256.915797940524,1.19167900304565,0.451814053224065,0.000345534523630536,0.0104608224167603,TRUE,"ENSMUSG00000034648","Upregulated",2.63754302138687,"Lrrn1","leucine rich repeat protein 1, neuronal [Source:MGI Symbol;Acc:MGI:106038]","protein_coding",107506729,107547175,"6"
